index,comments,label
1458,Kamu telah mengecewakan pendukungmu dengan memilih dia!!!mulai sekarang saya sudah unfollow dan tidak akan memilih ANDA!!!!,0
1459,SEMANGATTT PAK SAYA DUKUNG PRABOWO -GIBRAN👏🔥🔥,1
1460,All in Prabowo semangatttt pak🙌🔥,1
1461,1000% buat bapak,1
1462,wowo gemoyyy❤️,1
1463,❤️❤️❤️bismillah menang,1
1464,Bismillah pakk semoga sekali ini beneran rezeki bapakkkk🔥,1
1465,Te peduli wakilnya gibran ato sapa yg penting prabowo presiden😍,1
1466,❤️😍,1
1467,@emysuryanti870 ayo dukung pak prabowo,1
1468,🔥🔥🔥🔥🔥🔥🔥 ALL IN.......BAKAL  KALI KE 3  INI NYOBLOS BELIAU.,1
1469,Saya pendukung jokowi 2 periode. Sangat respek terhadap Pak Prabowo setelah rekonsiliasi dsn masuk kabinet. SANGAATTT BERHARAP bisa maju Ganjar Prabowo atau Prabowo Ganjar. Gak ads urusan buat kami siapa yang jadi capres siaap cawapres. Tapi ternyata tidak ada yang mau mengalah. Tidak masalah. Bersainglah dengan fair. Itu awalnya yg saya pikirkan. Tapi setelah Mas Gibran masuk kontestasi dengan cara Mengunakan MK dengan segala kontroversinya maka siapapun yang bersama gibran menurut saya tidak layak untuk dipilih. Karena yang terjadi malah menghalalkan segala cara untuk memaksimalkan kemungkinan menang. Meskipun mengorbankan etika. Maaf Pak saya kembali tidak respeck dengan Anda dan Mas Gibran. Totalitas Ganjar - Mahfud,1
1470,ALL IN PAK PRABOWO 🥶🥶🥶🤫,1
1471,ALL in Prabu (Prabowo-Rakabuming),1
1472,Presiden aing 🔥🔥🔥,1
1473,Bissmillah pak prabowo ❤️ presidenku,1
1474,All in prabowo,1
1475,"Pak kulo tiyang sleman tp kulo tetep ngeyel dukung panjenengan, bismillah menang satu putaran 🔥🔥🔥❤️",1
1476,Selalu dukung pak Prabowo 🔥🔥🔥,1
1477,"Bismillah, semoga indonesia lebih baik dan maju lagi bersama bapak 🔥❤️👏",1
1478,all in Prabowo y dek 🔥 @sc.annisa_ @indahyhnna_ @anitazhras,1
1479,Semangat pak bismillah yaAllah mudahkan jalannya dan sehat selalu ya pakk 🥰❤️🫶🏻,1
1480,Prabowo & Jokowi 3 periode,1
1481,Aku padamuuuu pakkk😍😍😍😍❤️❤️❤️,1
1482,All in Bapak❤️,1
1483,Saatnya SASUKE - BORUTO🔥🔥,1
1484,Sy pilih pak Jokowi bukan karna pdip. 2024 Prabowo-Gibran penerus Jokowi,1
1485,Bismillah all in prabowo😍🔥,1
1486,"saya tetap pilih pak prabowo, 2 kali pemilihan…. semangat terus pak❤️❤️",1
1487,"Bismillahirrahmanirrahim, Pak Prabowo dan Mas Gibran For 2024",1
1488,#AllInPrabowoLagi,1
1489,Prabowo ❤️🔥,1
1490,All in Prabowo-gibran💪💪,1
1491,❤️❤️,1
1492,semangat ayah❤️❤️❤️,1
1493,Males milih lu dah,0
1494,🔥❤️,1
1495,y x g coblos 🔥,1
1496,Kecewa si aku nga jadi sama cipung 😢🔥,0
1497,❤️🤍❤️🤍,1
1498,pak mau coklat donk😢,1
1499,Saya prabowo sejak alm Bpk masih hidup🔥🔥,1
1500,masyaallah pakkk❤️,1
1501,"Semangat pak, semoga 2024 jatah nya bapak yang jadi presidennya aamiin❤️❤️",1
1502,Indonesia saat ini butuh jiwa kepemimpinan pak Prabowo dan Mas Gibran.❤🔥✌😇🙏👍💪🇮🇩,1
1503,🔥,1
1504,bismillah pak ❤️❤️❤️❤️❤️ semoga tahun depan jadi 🔥🔥,1
1505,Gasabar coblosan pilih Prabowo - Gibran 🔥🔥,1
1506,Rumput tetangga lebih hijau!,0
1507,❤️❤️❤️❤️❤️❤️,1
1508,Hasil MK.,0
1509,banyak buzzer sebelah di sini😂,0
1510,Bismillah 🔥,1
1511,Prabowo... ❤️❤️,1
1512,Pengalaman dalam militer dan hadir tokoh muda 🔥 jossss....,1
1513,Aku komen lah sesekali😍 aku padamu pak😝💪🏻💪🏻💪🏻,1
1514,Saya Jateng dan siap dukung Gibran insya Allah 🔥,1
1515,Prabowo & Gibran for 2024 🔥,1
1516,❤️,1
1517,Tetap setia dg Prabowo-Gibran di era gempuran [ GaMah ]🔥,1
1518,❤️❤️,1
1519,Ya pak. Saya restui.,1
1520,@kintan_fmlia,1
1521,Prabowo gibran 👏🔥🔥,1
1522,All in pak,1
1523,🔥🔥🔥,1
1524,❤️❤️❤️,1
1525,Bismillah pak prabowo  dan mas gibran menang..,1
1526,JAWATENGAH GROBOGAN ALL IN PRABOWO GIBRAN👏🔥😍 INDONESIA MAJU SPERTI NGARA KOREA,1
1527,#amin #AMINAjaDulu #aminajadulu 👉🏼❤,1
1528,"Semoga terwujud jd R1 thn 2024 paxkkk, ADAKAH SERATUS PAK BOWOOOOO??🥰🥰🥰🥰🙈🙈🙈",1
1529,Hidup bapak prabowo,1
1530,ALL IN JENENGAN PAK❤️❤️❤️,1
1531,Menaaaanggg...tumpas Korupsiiiiiii...habisiiinnnnnnnn...,1
1532,"Gasss pak Prabowo dan mas Gibran,saya tidak akan berpaling.jiwa boleh muda tapi mas Gibran adalah pemuda yg insyaallah bisa untuk dipercayaa❤️🔥",1
1533,Bismillah lahaulla Pak Prabowo dan Mas Gibran 👏❤️,1
1534,all in bapak ❤️🙌,1
1535,Bismillah prabowo-gibran 🔥🔥,1
1536,Bismillah ya allah satu puteran❤️,1
1537,❤️,1
1538,Keknya bakal menang sihh,1
1539,🔥,1
1540,I love you pokokna mah pasangan iyeu❤️,1
1541,Nah. Seimbang. Harus ada wakilnya yang muda…,1
1542,JELASS ANAK MUDA ALL IN PRABOWO - GIBRAN 😎🔥,1
1543,All in prabowoo😇,1
1544,"Kecewa besar pak dengan bapak, keputusan bapak salah besar, kenapa harus dia yang menjadi wakil bapak, padahal masih banyak yang lebih pintar dan berwibawa dari dia , contohnya erick tohir, ahy, ridwan kamil, ingat pak negeri kita tidak boleh di permainkan",0
1545,"Semangat, Pak.",1
1546,BISMILLAH PAK ❤️ 🇮🇩,1
1547,Gasss pak🔥,1
1548,Ini yang kumau.,1
1549,"Polling yuk, silakan tekan tombol yg pilih Anies-Muhaimin (AMIN)>>>>>>>>>>>>>>",1
1550,prabowo presiden ku 🔥❤️,1
1551,"Menang, menang, menang. Tuhan memberkati. 🙏👍👍",1
1552,All in prabowo,1
1553,Saya dulu prabowo tapi sekarang Anies,1
1554,👏👏👏👏👏👏👏Bismillah Menang🇮🇩🇮🇩,1
1555,all in prabowo-gibran🔥👏,1
1556,Dari tahun ke tahun selama masih ada gambarmu di kertas itu bakal tetep tak coblos Pak! 🔥,1
1557,Perawan = PERAbowo With gibrAN😂,1
1558,CAPRESKUUU🔥🔥🔥,1
1559,All in PraBran 2024 🔥🔥,1
1560,Insyaallah Allah kalo ini wakilnya saya pilih pak Anis mohon maaf pak bapak seharusnya pilih pak Ridwan Kamil sbgai capresnya,0
1561,Bismillah Prabowo Gibran RI 1&2🤲,1
1562,all in🔥,1
1563,All in Anis,1
1564,🔥🔥,1
1565,Pa saya dukung bapa terserah yang lain mau dukung siapa bodoamat ❤️,1
1566,Bismillaah PRABOWO-GIBRAN 👏🔥❤️,1
1567,All in pak prabowo,1
1568,NTT ALL IN PRABOWO-GIBRAN 🦋🕊️❤️🙌🥳,1
1569,❤️,1
1570,ALL IN PAK PRABOWO & MAS GIBRAN ❤️,1
1571,MAGELANG ALL IN PRABOWO-GIBRAN,1
1572,ALL IN PA,1
1573,"Saya dulu ke Pak Prabowo, tapi saya All in ke Pak Anies ❤️",1
1574,2x Pilpres pilih Prabowo...krn takut kalah lagi ..apalagi salah pilih Cawapres...saat nya pindah ke Capres lain...AAMIIN,0
1575,ALL IIN 🇮🇩❤️,1
1576,"Pak saya warga tangerang dukung bapak,,2 x pemikihan slalu dukung bapak,,dan yg ke 3 x ny akan dukung bapak,,sehat slalu ya pak😢😢",1
1577,Bismillah presiden 2024 prabowo-gibran🔥,1
1578,Warga fesbuk sepakat no BANTENG !!!!! SEMANGAT THE NEXT PAK PRESIDEN RI,1
1579,"all in nihh, ada lawan?",1
1580,"TETEP PRABOWO-GIBRAN(JOKOWI) , KALAU YG LAIN TAKUT IKN GA JALAN, WONG BANGUN JALAN REMBANG AJA SEUMUR HIDUP GA JADI2😂😂",0
1581,BISMILLAH INDONESIA EMAS BERSAMA PRABOWO-GIBRAN🔥🔥,1
1582,"Santaaaaiiii WO, karena semua akan ANIES pada waktunya. 🔥🔥 (;manis)",1
1583,BABEH  Tantanan Dunia ini sudah melenceng dari KONSEP,0
1584,2024PrabowoGibran 🔥,1
1585,Bismillah ya pak🥹🙏🏻❤️,1
1586,ALL IN PRABOWO -GIBRAN🙌🙌,1
1587,"Utk ketiga kalinya, saya izin Move on pak 😢🙏",1
1588,Mana suaranya para pendukung pak Prabowo Gibran di 2024 👏🙌❤️,1
1589,"Kalo memang kalian mendukung Pak Prabowo dari Hati.. pasti ga akan kecewa , apapun keputusan yg di ambil psti sudah d pikiran matang2.. sehat slalu Pak @prabowo .. ALL IN PRABOWO - GIBRAN ❤️",1
1590,Milenial dan Gen-Z Sumatera Utara siap memenangkan Bapak @prabowo dan Mas @gibran_rakabuming untuk menjadi Presiden dan Wakil Presiden Republik Indonesia periode 2024-2029.,1
1591,@senja_arinta59 🔥🔥,1
1592,@husni_anto amin,1
1593,"PRABU👍, PRA @prabowo, BU (rakaBUming) @gibran_rakabuming",1
1594,Info loker @iamrahmatnovrialdii @haliimm19 @ozisptra_ @arkasptn,1
1595,"Masi ada aja yg milih, kocak🤣",0
1596,@cndymilkky all in pra-gib ini ma🔥,1
1597,Semngat bapak @prabowo bismillah menang ✨✨✨✨✨,1
1598,Bismillah Bapak❣️💫,1
1599,All In Prabowo Gibran🔥🔥,1
1600,Semangat pak🔥,1
1601,all in prabowo-gibran❤️‍🔥❤️‍🔥❤️‍🔥,1
1602,"Klo sudah jadi presiden, jangan lupa sama saya pak, saya suport dari 2014😍😢",1
1603,siap support❤️,1
1604,"PSI dukung prabowo-gibran, 2024 prabowo menanggg😍😍",1
1605,Anak muda all in prabowo lah ♥️✌️,1
1606,Turukan harga mie ayam baksooooooooo🔥🔥🔥,0
1607,All in PRABOWO - GIBRAN 🔥🔥🔥,1
1608,Karawang siap all in Prabowo presiden RI ❤️,1
1609,Bismillah PRABOWO-GIBRAN menang telak 1 Putaran 🇮🇩,1
1610,❤️,1
1611,"Pak, saya cinta bgt sm bpk, dr awal sy cukup umur untuk pemilihan sy dukung bapak smpe skr❤️ sehat terus pak, semoga bisa bertemu",1
1612,"INSHAALLAH BAPAK TAHUN INI REZEKI BAPAK MENJADI PRESIDEN ❤️, SEHAT SELALU BAPAK",1
1613,"Seharusnya ada UU selagi ortu msh jadi presiden maka ank atau pun menantu tdk boleh menjabat,klw seperti hubungan buk Mega dan pak Jokowi jadi renggang gara gara suatu permasalahan 🙏🏼",0
1614,Saya dari NIAS mendukung berat paka Prabowo - gibran🙌🔥🔥❤️❤️🔥,1
1615,Bapa sehat sehat terus paaaa,1
1616,🙌,1
1617,Saya yakin bpk menang 👏,1
1618,"Tadinya saya kepingin mendukung @ganjar_pranowo dan @mohmahfudmd tetapi sekarang kok jadi bingung saya, hati saya kok condong ke @prabowo @gibran_rakabuming . Sesulit inikah memilih Capres-cawapres. Padahal 2014 dan 2019 tidak pernah segalau ini 😂😂",0
1619,All in Prabowo-Gibran ❤️,1
1620,❤️❤️🙌🙌👏👏,1
1621,ALL IN PRABOWO SUBIANTO SEBAGAI PRESIDEN KE 8 Amin🤲🤲🤲,1
1622,🤍🤍🤍,1
1623,"No petugas partai, No ingkar2 janji, pokoknya All in #Prabowo2024 🔥",1
1624,ALL IN PRABOWO❤️🔥,1
1625,All IN Prabowo -gibran🙌,1
1626,Yesss calon presiden dan wakil nya 😍😍,1
1627,GUA NIAT DUKUNG BELIAU DARI DULU TANPA MELIHAT SIAPA WAKILNYA. SEKRANG TETAP SAMA GA BERUBAH. SERTAN APA SALAHNYA SOSOK ANAK MUDA YG MENJADI WAPRES. PENTING NIAT DAN TEKAD YG BAIK UNTUK INDONESIA YG LEBIH BAIK 🙏🏻🙏🏻🙏🏻👊🏻,1
1628,All in 🔥,1
1629,❤️,1
1630,"Saya dari dulu simpatisan Bpk sya slalu dukung Bpk. Namun disayangkan dipilpres skrang cawapres Bpk bukanlah yg sya harapkan Pak. Yg muda2 maju itu bagus Pak. Tapi disini bkan hanya sekedar pengabdian kpd Negara  tapi disini tentang seorang pemimpin negara yg harus bnar2 matang, berpengalaman, berkapasitas ngerti tentang mengatur kenegaraan bahkan beridiologi dgn negara manapun. Sya tidak mau trulang kembali pemimpin (wapres) yg kurang kinerjanya hanya sekedar nama besarnya saja. Mnurut saya bnyak kandidat Cawapres yg lebih matang, berprestasi, berkapasitas, berpengalaman dan berkarisma sperti Bpk. Sya lebih baik Mundur Pak mohon maaf...",0
1631,"""Selalu Meleset""...sudah ditakdirkan,tak akan pernah yah...(simpan ramalan ini)...bukan tujuan mempengaruhi pemilih,...tapi masyarkat Indonesia akan sy edukasi untuk bisa berpikir logis dlm ambil keputusan...",0
1632,All in prabowo gasih,1
1633,A1 MENANG PAKKKK,1
1634,Siapapun wakilnya saya dr pemilu yg dulu2 juga pilih pak Prabowo🔥🔥,1
1635,Bismillah Pak @prabowo Presiden 2024 👍👍,1
1636,All in prabowo 2024🔥❤️👏,1
1637,ALL IN PRABOWO 🙌,1
1638,"Kali ini karena Gibran sudah berlabuh menjadi wapres Pak Prabowo, saya akan dukung Pak Prabowo. Semoga sukses menjadi Presiden RI nggih Pak",1
1639,All in..🔥,1
1640,🔥,1
1641,Innalillahi wainnailaihi rojiun,0
1642,"Sehat selalu pak @prabowo  dan mas @gibran_rakabuming semoga allah memudahkan jalan dan niat baik serta tujuan bapak aamiinn.. Allah ngga tidur pak, kita disini semua dukung bapak yang selalu mengutamakan anak-anak muda dan penerus bangsa ini..",1
1643,2024 jatahnya pak prabowo 🙌 All in,1
1644,Pak prabowo presidenku🥰🥰🥰🥰🤍🤍🤍🤍,1
1645,Kacau,0
1646,Dari Kalimantan Timur Berau siap dukung prabowo,1
1647,Projo merapat.,1
1648,@tonykaylaramadhan  pancet opo berubah 🫣🫣,1
1649,❤️❤️❤️🔥🔥🔥🔥,1
1650,aku pada mu pak🔥🙌,1
1651,Wakil nya siapa ?,1
1652,Bismillah😍,1
1653,🔥🔥🔥🔥,1
1654,Semangatttt yoo pakde 🔥🔥🔥,1
1655,Saya dulu pendukung setia Prabowo...tapi karena beliau menggandeng wakil yg tidak berkualitas... terpaksa saya pindah haluan...kenapa harus dia...apakah tidak ada yg lain yg berkualitas...,0
1656,All in,1
1657,sebenarnya duet pak gemoy dan pakde jkw sih ini.,1
1658,All in Prabowo-Gibran🔥🔥🔥,1
1659,siapa aja presidennya asal bukan dari PDIP 🫠 ga mao liat mak banteng lagi,0
1660,😍🔥😍 PRABOWO GIBRAN 😍🔥😍,1
1661,all in prabowoo🔥🔥🔥,1
1662,Ayo pak lanjutkan... BISMILLAH WAYAHE. DADI 😍👏,1
1663,"Tapi bapak harus sehat selalu yaa, biar bapak yang selalu pegang kendali🥺😭🙏🏻🤗",1
1664,All in Prabowo 🔥🙇,1
1665,ALL IN PRABOWO,1
1666,Dari segi kader aja udh menang putaran pertama tapi gatau ya kalo kaya yg dulu lagi ytta😂,1
1667,ALL IN PRABOWO SUBIANTO🔥🔥🔥,1
1668,Dalam Nama Tuhan Yesus. saya dukung bapak @prabowo . mohon izin pak apabila nanti bapa terpilih menjadi presiden. semoga pembangun GEREJA di seluruh indonesia ini tanpa kendala apalagi penolakan .🙏🙏🙏,1
1669,ALL IN PRABOWO🔥❤️,1
1670,"SEMOGA ALLAH MERESTUI SEGALA NIAT BAIK,Sehat terus Pak Prabowo❤️",1
1671,BISMILLAH ALL IN PRABOWO 🔥,1
1672,All in 🔥,1
1673,🔥🔥🔥,1
1674,🔥,1
1675,Bismillah menang pak🙏 @prabowo 2024 all in prabowo👍,1
1676,@jessbaramuli_ @nurainiaprlia @monicaomega follow dlu tpe papa kalau nni anggap kita bestie,1
1677,🔥❤️,1
1678,All in 🔥 @asriiadi.a @isra_djamil @alwansyafran @rahmatullahnur,1
1679,"Gibran jadi walikota baru 2 tahun sumpah jabatan sampe 5 tahun knpa sudah ambisi menjadi wakil presiden? Knpa MK langsung merubah batas usia capres dan cawapres ketika prabowo belum memiliki wakil nya? Sedangkan ketua MK adalah paman nya? Apakah rakyat indonesia dengan Jutaan anak muda yg lebih berprestasi , lebih punya potensi, lebih punya kepandaian, lebih berilmu Gak ada lagi anak bangsa di indonesia ini,? Faktor utama apa yg menjadikan gibran wakil prabowo? Apakah ini titipan dari jokowi ayahnya presiden karena para ketua partai kualisi indonesia maju mendapat jatah jadi menteri-menteri nya ? Apakah kader-kader partai yg pernah menjabat jadi kepala daerah tidak ada yg berkualitas selain gibran, contoh nya pak ridwal kamil, contoh nya khofifah, ? Tolong jawab pendapat rakyat wahai pak prabowo",0
1680,❤️,1
1681,pak prabowo ngapa gemoy banget sihh astagaa 😭😍,1
1682,🔥,1
1683,Gmn gmn gmn mau ikut keluarga apa mau ttp Istiqomah disini?? @syahfitrinadianur @nailapt__ @anfaww @ranortwone 😂,1
1684,👏👏👏,1
1685,Bismilah bapak,1
1686,👏 💪😎,1
1687,@arik.mop spatu papa dipke gibran noh 😄,1
1688,"Karna Gibran wakil pak Prabowo, saya follow akun IG nya",1
1689,Semangat bapak gemoy❤️,1
1690,Al in Prabowo @fnny_membubu @angellaratuedo @chindyclaudiaman ❤️🙌,1
1691,"2014, 2019 (sdh berjuang dg 08) tapi ternyata dibawah meja sdh ada deal2an, kalah atau menang akan ikut gerbong pemerintahan..bukti empiris ya pak..pendukung ditingkatkan bawah masih gontok2an karena merasa dikhianati eh pemimpinnya sedang duduk manis dalam pesta dengan mantan pesaingnya di pilpres..ironi yg sangat ironis..maka 2024 nanti keluarga kami sdh ikrar mencari calon pemimpin baru yg berjiwa pembaharu, maka AMINkan dulu semoga pak Anies Rasyid Baswedan menjadi Presiden di 2024..",0
1692,All in prabowo - gibran🔥,1
1693,Kayak anak bapak 😍❤️,1
1694,@prabowo saya masi sayang sama baoak🥹🥹🥹,1
1695,PAK PRABOWO DAN PAK JOKOWI JUNIOR,1
1696,FIX MENANG 2024 💯,1
1697,"siapapun presidennya itu sudah di takdikan Allah, jika Allah berkehendak meski bagaimapun ttep akan jadi. bismillah semangat bapak prabowo dan mas gibran 🔥🔥🔥",1
1698,"izin unfollow, ya pak🙌",0
1699,bismillah semangat pak ketua✌️,1
1700,😍😍😍😍😍😍😍😍😍😍😍😍maju,1
1701,"Bismillah pak, semangat bapak. Kami padamu. All in Prabowo 🔥",1
1702,Bismillah ya pak ❤️,1
1703,PAS HARI ULANG TAHUN SAYA PAK HARI INI DAN HARI INI SAYA MASIH DENGAN SUARA SAYA YANG DULU. PRABOWO SAMPAI JADI PRESIDEN RI 😅👊🏻👊🏻👊🏻,1
1704,all in prabowo-gibran🔥,1
1705,Bismilah pak @prabowo & mas @gibran_rakabuming  MENANG Presiden 2024 🔥🔥👏,1
1706,All in prabowo. 🔥,1
1707,Bismillah satu putaran menang telak aminnnnn,1
1708,❤️❤️ tetep dukung bapak prabowo,1
1709,Gak tau dari awal nyalon Pokoknya tetap PRABOWO 🔥,1
1710,INTINYA PAK PRABOWO PRESIDEN KITA 2024 aamiin 😍 bangga banget punya presiden seperti beliau 🥰,1
1711,AKU PADAMU PAKKKK DAN MAS 😍😍😍😍😍,1
1712,Semangat Pak👏👏🙌🙌,1
1713,🇲🇨🇲🇨🇲🇨,1
1714,Bismillah 🙏😇,1
1715,Bismillah... semoga menang pak @prabowo & mas @gibran_rakabuming,1
1716,🔥🔥🔥,1
1717,SEMANGAT PAK❤️❤️,1
1718,All in Prabowo 🔥,1
1719,All in prabowo🔥,1
1720,🔥🔥,1
1721,"Namaku adalah #gibran jangan panggil aku anak kecil paman🤭🤪
ALL IN PRABOWO - GIBRAN🔥",1
1722,SEHAT” YA PAKK ALL IN BAPAK POKOKNYA❤️,1
1723,❤️❤️❤️,1
1724,ALL IN BAPAKKKK🫶🏼🫶🏼🫶🏼🫶🏼,1
1725,Bissmillah semoga 2024 🤲🏻 PRABOWO GIBRAN ❤️❤️❤️,1
1726,Kakak @febriana_vera masihkah kita satu hati...🤩,1
1727,❤️❤️❤️❤️,1
1728,❣️,1
1729,Gw dukung lo pak 🔥🔥,1
1730,Bismillah bapa gemoy🔥❤️,1
1731,"Awalnya kecewa, mau pindah aja gak si. tp setelah ikuti kata hati. Loh kok aku masih tetap Prabowo 😮🥰",1
1732,"Wait and see, permainan yg sebenarnya akan segera di mulai.. Yang bilang dlu bpk JK bonekanya banteng kalian terkecoh😂 ini jawabannya politik dinamis yg penuh kejutan, langkah pak JK yg tdk bisa di tebak, perlahan lahan merancang penerusnya.. Mas Gibran ❤ pilihan yg tepat Pak! 👏🔥❤️",0
1733,"Mas gibran dipilih sebagai cawapres bukan tanpa alasan, pasti sudah di pertimbangkan matang-matang. Bismillah pak, siapapun wakilnya ❤️",1
1734,"Pengen umroh tapi gak ada dananya pak,",0
1735,Klo bapak jadi presiden berangkatin saya umroh yah pak🙏🥺,1
1736,Kami anak muda all in pak prabowo-gibran🔥,1
1737,❤️,1
1738,Guyss ingat siapa yang bikin piala dunia di Indonesia batal!!! All in Prabowo ♥️🇮🇩,0
1739,Aku padamu pak🔥❤️,1
1740,"Insyaallah dengan adanya mas Gibran, suara anak-anak muda akan lebih terdengar dan tersampaikan.. ❤️🔥",1
1741,All in 🔥🔥,1
1742,Love You Pak Prabowo..🫶 Bismillah maju pantang mundur..Siap mendung Bapak..💪 @syailendraphoto @juragan_undangan @teguh.arbetson,1
1743,Tetep dhati❤️,1
1744,Bagaimana ini @reni_halawa,1
1745,Siapapun Wakil nya yang penting Presiden nya Bapak @prabowo 🙌 Bismillahirrohmanirrohiim 🤲🏻,1
1746,Halo pak @prabowo love you🙌,1
1747,all in Prabowo & jokowi🔥🔥,1
1748,Akuu wong mu pakkkkkk🔥🔥🔥🔥🔥,1
1749,all in prabowo-gibran 🔥🔥,1
1750,pak prabowo-jokowi sih ini 🔥🔥❤️ menuju indonesia maju dan sejahtera,1
1751,"Lapak prabowo malah bnyak pendukung anies yg komen , kalau mau gabung jangan malu2😂",0
1752,Pak Prabowo saatnya bpk menjadi pemimpin di republik ini.,1
1753,ALL IN PRABOWO!!!!,1
1754,@rusdiahamid 👍🏻,1
1755,all in bapak prabowo 😍🔥,1
1756,All in untuk kita pak🔥🔥,1
1757,Kamu telah mengecewakan pendukungmu dengan memilih dia!!!mulai sekarang saya sudah unfollow dan tidak akan memilih ANDA!!!!,0
1758,SEMANGATTT PAK SAYA DUKUNG PRABOWO -GIBRAN👏🔥🔥,1
1759,All in Prabowo semangatttt pak🙌🔥,1
1760,1000% buat bapak,1
1761,wowo gemoyyy❤️,1
1762,❤️❤️❤️bismillah menang,1
1763,Bismillah pakk semoga sekali ini beneran rezeki bapakkkk🔥,1
1764,Te peduli wakilnya gibran ato sapa yg penting prabowo presiden😍,1
1765,❤️😍,1
1766,@emysuryanti870 ayo dukung pak prabowo,1
1767,🔥🔥🔥🔥🔥🔥🔥 ALL IN.......BAKAL  KALI KE 3  INI NYOBLOS BELIAU.,1
1768,Saya pendukung jokowi 2 periode. Sangat respek terhadap Pak Prabowo setelah rekonsiliasi dsn masuk kabinet. SANGAATTT BERHARAP bisa maju Ganjar Prabowo atau Prabowo Ganjar. Gak ads urusan buat kami siapa yang jadi capres siaap cawapres. Tapi ternyata tidak ada yang mau mengalah. Tidak masalah. Bersainglah dengan fair. Itu awalnya yg saya pikirkan. Tapi setelah Mas Gibran masuk kontestasi dengan cara Mengunakan MK dengan segala kontroversinya maka siapapun yang bersama gibran menurut saya tidak layak untuk dipilih. Karena yang terjadi malah menghalalkan segala cara untuk memaksimalkan kemungkinan menang. Meskipun mengorbankan etika. Maaf Pak saya kembali tidak respeck dengan Anda dan Mas Gibran. Totalitas Ganjar - Mahfud,1
1769,ALL IN PAK PRABOWO 🥶🥶🥶🤫,1
1770,ALL in Prabu (Prabowo-Rakabuming),1
1771,Presiden aing 🔥🔥🔥,1
1772,Bissmillah pak prabowo ❤️ presidenku,1
1773,All in prabowo,1
1774,"Pak kulo tiyang sleman tp kulo tetep ngeyel dukung panjenengan, bismillah menang satu putaran 🔥🔥🔥❤️",1
1775,Selalu dukung pak Prabowo 🔥🔥🔥,1
1776,"Bismillah, semoga indonesia lebih baik dan maju lagi bersama bapak 🔥❤️👏",1
1777,all in Prabowo y dek 🔥 @sc.annisa_ @indahyhnna_ @anitazhras,1
1778,Semangat pak bismillah yaAllah mudahkan jalannya dan sehat selalu ya pakk 🥰❤️🫶🏻,1
1779,Prabowo & Jokowi 3 periode,1
1780,Aku padamuuuu pakkk😍😍😍😍❤️❤️❤️,1
1781,All in Bapak❤️,1
1782,Saatnya SASUKE - BORUTO🔥🔥,1
1783,Sy pilih pak Jokowi bukan karna pdip. 2024 Prabowo-Gibran penerus Jokowi,1
1784,Bismillah all in prabowo😍🔥,1
1785,"saya tetap pilih pak prabowo, 2 kali pemilihan…. semangat terus pak❤️❤️",1
1786,"Bismillahirrahmanirrahim, Pak Prabowo dan Mas Gibran For 2024",1
1787,#AllInPrabowoLagi,1
1788,Prabowo ❤️🔥,1
1789,All in Prabowo-gibran💪💪,1
1790,❤️❤️,1
1791,semangat ayah❤️❤️❤️,1
1792,Males milih lu dah,0
1793,🔥❤️,1
1794,y x g coblos 🔥,1
1795,Kecewa si aku nga jadi sama cipung 😢🔥,0
1796,❤️🤍❤️🤍,1
1797,pak mau coklat donk😢,1
1798,Saya prabowo sejak alm Bpk masih hidup🔥🔥,1
1799,masyaallah pakkk❤️,1
1800,"Semangat pak, semoga 2024 jatah nya bapak yang jadi presidennya aamiin❤️❤️",1
1801,Indonesia saat ini butuh jiwa kepemimpinan pak Prabowo dan Mas Gibran.❤🔥✌😇🙏👍💪🇮🇩,1
1802,🔥,1
1803,bismillah pak ❤️❤️❤️❤️❤️ semoga tahun depan jadi 🔥🔥,1
1804,Gasabar coblosan pilih Prabowo - Gibran 🔥🔥,1
1805,Rumput tetangga lebih hijau!,0
1806,❤️❤️❤️❤️❤️❤️,1
1807,Hasil MK.,0
1808,banyak buzzer sebelah di sini😂,0
1809,Bismillah 🔥,1
1810,Prabowo... ❤️❤️,1
1811,Pengalaman dalam militer dan hadir tokoh muda 🔥 jossss....,1
1812,Aku komen lah sesekali😍 aku padamu pak😝💪🏻💪🏻💪🏻,1
1813,Saya Jateng dan siap dukung Gibran insya Allah 🔥,1
1814,Prabowo & Gibran for 2024 🔥,1
1815,❤️,1
1816,Tetap setia dg Prabowo-Gibran di era gempuran [ GaMah ]🔥,1
1817,❤️❤️,1
1818,Ya pak. Saya restui.,1
1819,@kintan_fmlia,1
1820,Prabowo gibran 👏🔥🔥,1
1821,All in pak,1
1822,🔥🔥🔥,1
1823,❤️❤️❤️,1
1824,Bismillah pak prabowo  dan mas gibran menang..,1
1825,JAWATENGAH GROBOGAN ALL IN PRABOWO GIBRAN👏🔥😍 INDONESIA MAJU SPERTI NGARA KOREA,1
1826,#amin #AMINAjaDulu #aminajadulu 👉🏼❤,1
1827,"Semoga terwujud jd R1 thn 2024 paxkkk, ADAKAH SERATUS PAK BOWOOOOO??🥰🥰🥰🥰🙈🙈🙈",1
1828,Hidup bapak prabowo,1
1829,ALL IN JENENGAN PAK❤️❤️❤️,1
1830,Menaaaanggg...tumpas Korupsiiiiiii...habisiiinnnnnnnn...,1
